x,y,z
20.24464572015242,0.6183793521714578,0.0
20.24464572015242,0.6453393664440858,0.0
20.24464572015242,0.6734738298372122,0.0
20.24464572015242,0.7028339044430625,0.0
20.24464572015242,0.7334729811091455,0.0
20.24464572015242,0.7654467765286928,0.0
20.24464572015242,0.7988134345606159,0.0
20.24464572015242,0.8336336319632252,0.0
20.24464572015242,0.869970688733991,0.0
20.24464572015242,0.9078906832559891,0.0
20.24464572015242,0.9474625724604337,0.0
20.24464572015242,0.9887583172238046,0.0
20.24464572015242,1.0318530132276003,0.0
20.24464572015242,1.076825027518693,0.0
20.24464572015242,1.1237561410186023,0.0
20.24464572015242,1.1727316972408555,0.0
20.24464572015242,1.2238407574868622,0.0
20.24464572015242,1.2771762628025338,0.0
20.24464572015242,1.3328352029901542,0.0
20.24464572015242,1.39091879298286,0.0
20.24464572015242,1.4515326569024434,0.0
20.24464572015242,1.5147870201352118,0.0
20.24464572015242,1.5807969097751673,0.0
20.24464572015242,1.649682363799021,0.0
20.24464572015242,1.721568649353427,0.0
20.24464572015242,1.7965864905513682,0.0
20.24464572015242,1.8748723061919639,0.0
20.24464572015242,1.9565684578359757,0.0
20.24464572015242,2.0418235086881276,0.0
20.24464572015242,2.130792493757036,0.0
20.24464572015242,2.2236372017839936,0.0
20.24464572015242,2.320526469453334,0.0
20.24464572015242,2.4216364884193626,0.0
20.24464572015242,2.5271511257081887,0.0
20.24464572015242,2.637262258077115,0.0
20.24464572015242,2.752170120939578,0.0
20.24464572015242,2.8720836724902,0.0
20.24464572015242,2.997220973692074,0.0
20.24464572015242,3.1278095848172964,0.0
20.24464572015242,3.2640869792618465,0.0
20.24464572015242,3.406300975387343,0.0
20.24464572015242,3.5547101871749334,0.0
20.24464572015242,3.7095844945108833,0.0
20.24464572015242,3.8712055339590306,0.0
20.24464572015242,4.0398672109125675,0.0
20.24464572015242,4.215876234056531,0.0
20.24464572015242,4.399552673112844,0.0
20.24464572015242,4.591230540882229,0.0
20.24464572015242,4.7912584006413885,0.0
20.24464572015242,5.0,0.0
20.261002863357067,0.0,0.0
20.261002863357067,2.1783493237019348e-05,0.0
20.261002863357067,4.451593272513777e-05,0.0
20.261002863357067,6.823865705856795e-05,0.0
20.261002863357067,9.299480564939961e-05,0.0
20.261002863357067,0.00011882939717595831,0.0
20.261002863357067,0.0001457894114485869,0.0
20.261002863357067,0.0001739238748417132,0.0
20.261002863357067,0.00020328394944756295,0.0
20.261002863357067,0.0002339230261136458,0.0
20.261002863357067,0.0002658968215331932,0.0
20.261002863357067,0.00029926347956511643,0.0
20.261002863357067,0.0003340836769677263,0.0
20.261002863357067,0.00037042073373849227,0.0
20.261002863357067,0.0004083407282604894,0.0
20.261002863357067,0.0004479126174649342,0.0
20.261002863357067,0.000489208362228305,0.0
20.261002863357067,0.0005323030582321016,0.0
20.261002863357067,0.0005772750725231945,0.0
20.261002863357067,0.000624206186023104,0.0
20.261002863357067,0.0006731817422453556,0.0
20.261002863357067,0.0007242908024913625,0.0
20.261002863357067,0.0007776263078070343,0.0
20.261002863357067,0.0008332852479946561,0.0
20.261002863357067,0.0008913688379873616,0.0
20.261002863357067,0.0009519827019069438,0.0
20.261002863357067,0.0010152370651397122,0.0
20.261002863357067,0.0010812469547796678,0.0
20.261002863357067,0.0011501324088035228,0.0
20.261002863357067,0.0012220186943579293,0.0
20.261002863357067,0.0012970365355558684,0.0
20.261002863357067,0.0013753223511964643,0.0
20.261002863357067,0.001457018502840476,0.0
20.261002863357067,0.0015422735536926298,0.0
20.261002863357067,0.0016312425387615388,0.0
20.261002863357067,0.0017240872467884942,0.0
20.261002863357067,0.0018209765144578346,0.0
20.261002863357067,0.0019220865334238632,0.0
20.261002863357067,0.0020276011707126918,0.0
20.261002863357067,0.002137712303081618,0.0
20.261002863357067,0.0022526201659440782,0.0
20.261002863357067,0.0023725337174947,0.0
20.261002863357067,0.0024976710186965737,0.0
20.261002863357067,0.0026282596298217967,0.0
20.261002863357067,0.00276453702426635,0.0
20.261002863357067,0.0029067510203918435,0.0
20.261002863357067,0.003055160232179437,0.0
20.261002863357067,0.0032100345395153843,0.0
20.261002863357067,0.003371655578963531,0.0
20.261002863357067,0.0035403172559170717,0.0
20.261002863357067,0.0037163262790610315,0.0
20.261002863357067,0.003900002718117349,0.0
20.261002863357067,0.004091680585886729,0.0
20.261002863357067,0.004291708445645889,0.0
20.261002863357067,0.004500450045004501,0.0
20.261002863357067,0.004718284977374689,0.0
20.261002863357067,0.004945609372255878,0.0
20.261002863357067,0.00518283661559018,0.0
20.261002863357067,0.005430398101498496,0.0
20.261002863357067,0.005688744016764082,0.0
20.261002863357067,0.005958344159490369,0.0
20.261002863357067,0.006239688793421632,0.0
20.261002863357067,0.006533289539480129,0.0
20.261002863357067,0.006839680306140959,0.0
20.261002863357067,0.007159418260336432,0.0
20.261002863357067,0.0074930848406556646,0.0
20.261002863357067,0.007841286814681762,0.0
20.261002863357067,0.008204657382389414,0.0
20.261002863357067,0.008583857327609395,0.0
20.261002863357067,0.008979576219653843,0.0
20.261002863357067,0.00939253366728755,0.0
20.261002863357067,0.009823480627325517,0.0
20.261002863357067,0.010273200770236435,0.0
20.261002863357067,0.010742511905235543,0.0
20.261002863357067,0.011232267467458057,0.0
20.261002863357067,0.011743358069918126,0.0
20.261002863357067,0.012276713123074842,0.0
20.261002863357067,0.012833302524951047,0.0
20.261002863357067,0.013414138424878118,0.0
20.261002863357067,0.014020277064073942,0.0
20.261002863357067,0.01465282069640162,0.0
20.261002863357067,0.015312919592801177,0.0
20.261002863357067,0.016001774133039715,0.0
20.261002863357067,0.016720636988583792,0.0
20.261002863357067,0.017470815400563187,0.0
20.261002863357067,0.018253673556969146,0.0
20.261002863357067,0.01907063507340926,0.0
20.261002863357067,0.01992318558193078,0.0
20.261002863357067,0.020812875432619882,0.0
20.261002863357067,0.02174132251288944,0.0
20.261002863357067,0.02271021518958284,0.0
20.261002863357067,0.02372131537924313,0.0
20.261002863357067,0.024776461752131412,0.0
20.261002863357067,0.025877573075820677,0.0
20.261002863357067,0.02702665170444528,0.0
20.261002863357067,0.0282257872199515,0.0
20.261002863357067,0.02947716023197024,0.0
20.261002863357067,0.030783046343222466,0.0
20.261002863357067,0.032145820287668006,0.0
20.261002863357067,0.03356796024892293,0.0
20.261002863357067,0.035052052366798835,0.0
20.261002863357067,0.03660079544015834,0.0
20.261002863357067,0.038217005834639814,0.0
20.261002863357067,0.03990362260417522,0.0
20.261002863357067,0.04166371283561482,0.0
20.261002863357067,0.04350047722617799,0.0
20.261002863357067,0.0454172559038718,0.0
20.261002863357067,0.04741753450146339,0.0
20.261002863357067,0.04950495049504951,0.0
20.261002863357067,0.051683299818751444,0.0
20.261002863357067,0.05395654376756323,0.0
20.261002863357067,0.05632881620090631,0.0
20.261002863357067,0.05880443105998946,0.0
20.261002863357067,0.06138789021264534,0.0
20.261002863357067,0.06408389163990819,0.0
20.261002863357067,0.06689733797922076,0.0
20.261002863357067,0.0698333454398058,0.0
20.261002863357067,0.0728972531064141,0.0
20.261002863357067,0.07609463264836884,0.0
20.261002863357067,0.07943129845156113,0.0
20.261002863357067,0.08291331819182214,0.0
20.261002863357067,0.08654702386889865,0.0
20.261002863357067,0.09033902332109844,0.0
20.261002863357067,0.09429621224154291,0.0
20.261002863357067,0.09842578671787999,0.0
20.261002863357067,0.10273525631825965,0.0
20.261002863357067,0.10723245774736885,0.0
20.261002863357067,0.11192556909735979,0.0
20.261002863357067,0.11682312471958509,0.0
20.261002863357067,0.12193403074418575,0.0
20.261002863357067,0.1272675812757529,0.0
20.261002863357067,0.13283347529451495,0.0
20.261002863357067,0.13864183429378552,0.0
20.261002863357067,0.14470322068574387,0.0
20.261002863357067,0.15102865700902074,0.0
20.261002863357067,0.15762964597301626,0.0
20.261002863357067,0.16451819137540158,0.0
20.261002863357067,0.17170681993084225,0.0
20.261002863357067,0.17920860405063632,0.0
20.261002863357067,0.18703718561469596,0.0
20.261002863357067,0.19520680077909708,0.0
20.261002863357067,0.2037323058643125,0.0
20.261002863357067,0.21262920437120314,0.0
20.261002863357067,0.22191367517389893,0.0
20.261002863357067,0.23160260194083293,0.0
20.261002863357067,0.2417136038374358,0.0
20.261002863357067,0.2522650675663186,0.0
20.261002863357067,0.263276180803211,0.0
20.261002863357067,0.27476696708945736,0.0
20.261002863357067,0.2867583222445195,0.0
20.261002863357067,0.2992720523647069,0.0
20.261002863357067,0.31233091347722913,0.0
20.261002863357067,0.3259586529216846,0.0
20.261002863357067,0.3401800525342338,0.0
20.261002863357067,0.35502097371299285,0.0
20.261002863357067,0.3705084044465879,0.0
20.261002863357067,0.3866705083914026,0.0
20.261002863357067,0.4035366760867566,0.0
20.261002863357067,0.4211375784011526,0.0
20.261002863357067,0.4395052223067839,0.0
20.261002863357067,0.45867300908372244,0.0
20.261002863357067,0.4786757950596384,0.0
20.261002863357067,0.4995499549954996,0.0
20.261002863357067,0.5213334482325184,0.0
20.261002863357067,0.5440658877206368,0.0
20.261002863357067,0.5677886120540675,0.0
20.261002863357067,0.5925447606448991,0.0
20.261002863357067,0.6183793521714578,0.0
20.261002863357067,0.6453393664440858,0.0
20.261002863357067,0.6734738298372122,0.0
20.261002863357067,0.7028339044430625,0.0
20.261002863357067,0.7334729811091455,0.0
20.261002863357067,0.7654467765286928,0.0
20.261002863357067,0.7988134345606159,0.0
20.261002863357067,0.8336336319632252,0.0
20.261002863357067,0.869970688733991,0.0
20.261002863357067,0.9078906832559891,0.0
20.261002863357067,0.9474625724604337,0.0
20.261002863357067,0.9887583172238046,0.0
20.261002863357067,1.0318530132276003,0.0
20.261002863357067,1.076825027518693,0.0
20.261002863357067,1.1237561410186023,0.0
20.261002863357067,1.1727316972408555,0.0
20.261002863357067,1.2238407574868622,0.0
20.261002863357067,1.2771762628025338,0.0
20.261002863357067,1.3328352029901542,0.0
20.261002863357067,1.39091879298286,0.0
20.261002863357067,1.4515326569024434,0.0
20.261002863357067,1.5147870201352118,0.0
20.261002863357067,1.5807969097751673,0.0
20.261002863357067,1.649682363799021,0.0
20.261002863357067,1.721568649353427,0.0
20.261002863357067,1.7965864905513682,0.0
20.261002863357067,1.8748723061919639,0.0
20.261002863357067,1.9565684578359757,0.0
20.261002863357067,2.0418235086881276,0.0
20.261002863357067,2.130792493757036,0.0
20.261002863357067,2.2236372017839936,0.0
20.261002863357067,2.320526469453334,0.0
20.261002863357067,2.4216364884193626,0.0
20.261002863357067,2.5271511257081887,0.0
20.261002863357067,2.637262258077115,0.0
20.261002863357067,2.752170120939578,0.0
20.261002863357067,2.8720836724902,0.0
20.261002863357067,2.997220973692074,0.0
20.261002863357067,3.1278095848172964,0.0
20.261002863357067,3.2640869792618465,0.0
20.261002863357067,3.406300975387343,0.0
20.261002863357067,3.5547101871749334,0.0
20.261002863357067,3.7095844945108833,0.0
20.261002863357067,3.8712055339590306,0.0
20.261002863357067,4.0398672109125675,0.0
20.261002863357067,4.215876234056531,0.0
20.261002863357067,4.399552673112844,0.0
20.261002863357067,4.591230540882229,0.0
20.261002863357067,4.7912584006413885,0.0
20.261002863357067,5.0,0.0
20.27844040403235,0.0,0.0
20.27844040403235,2.1783493237019348e-05,0.0
20.27844040403235,4.451593272513777e-05,0.0
20.27844040403235,6.823865705856795e-05,0.0
20.27844040403235,9.299480564939961e-05,0.0
20.27844040403235,0.00011882939717595831,0.0
20.27844040403235,0.0001457894114485869,0.0
20.27844040403235,0.0001739238748417132,0.0
20.27844040403235,0.00020328394944756295,0.0
20.27844040403235,0.0002339230261136458,0.0
20.27844040403235,0.0002658968215331932,0.0
20.27844040403235,0.00029926347956511643,0.0
20.27844040403235,0.0003340836769677263,0.0
20.27844040403235,0.00037042073373849227,0.0
20.27844040403235,0.0004083407282604894,0.0
20.27844040403235,0.0004479126174649342,0.0
20.27844040403235,0.000489208362228305,0.0
20.27844040403235,0.0005323030582321016,0.0
20.27844040403235,0.0005772750725231945,0.0
20.27844040403235,0.000624206186023104,0.0
20.27844040403235,0.0006731817422453556,0.0
20.27844040403235,0.0007242908024913625,0.0
20.27844040403235,0.0007776263078070343,0.0
20.27844040403235,0.0008332852479946561,0.0
20.27844040403235,0.0008913688379873616,0.0
20.27844040403235,0.0009519827019069438,0.0
20.27844040403235,0.0010152370651397122,0.0
20.27844040403235,0.0010812469547796678,0.0
20.27844040403235,0.0011501324088035228,0.0
20.27844040403235,0.0012220186943579293,0.0
20.27844040403235,0.0012970365355558684,0.0
20.27844040403235,0.0013753223511964643,0.0
20.27844040403235,0.001457018502840476,0.0
20.27844040403235,0.0015422735536926298,0.0
20.27844040403235,0.0016312425387615388,0.0
20.27844040403235,0.0017240872467884942,0.0
20.27844040403235,0.0018209765144578346,0.0
20.27844040403235,0.0019220865334238632,0.0
20.27844040403235,0.0020276011707126918,0.0
20.27844040403235,0.002137712303081618,0.0
20.27844040403235,0.0022526201659440782,0.0
20.27844040403235,0.0023725337174947,0.0
20.27844040403235,0.0024976710186965737,0.0
20.27844040403235,0.0026282596298217967,0.0
20.27844040403235,0.00276453702426635,0.0
20.27844040403235,0.0029067510203918435,0.0
20.27844040403235,0.003055160232179437,0.0
20.27844040403235,0.0032100345395153843,0.0
20.27844040403235,0.003371655578963531,0.0
20.27844040403235,0.0035403172559170717,0.0
20.27844040403235,0.0037163262790610315,0.0
20.27844040403235,0.003900002718117349,0.0
20.27844040403235,0.004091680585886729,0.0
20.27844040403235,0.004291708445645889,0.0
20.27844040403235,0.004500450045004501,0.0
20.27844040403235,0.004718284977374689,0.0
20.27844040403235,0.004945609372255878,0.0
20.27844040403235,0.00518283661559018,0.0
20.27844040403235,0.005430398101498496,0.0
20.27844040403235,0.005688744016764082,0.0
20.27844040403235,0.005958344159490369,0.0
20.27844040403235,0.006239688793421632,0.0
20.27844040403235,0.006533289539480129,0.0
20.27844040403235,0.006839680306140959,0.0
20.27844040403235,0.007159418260336432,0.0
20.27844040403235,0.0074930848406556646,0.0
20.27844040403235,0.007841286814681762,0.0
20.27844040403235,0.008204657382389414,0.0
20.27844040403235,0.008583857327609395,0.0
20.27844040403235,0.008979576219653843,0.0
20.27844040403235,0.00939253366728755,0.0
20.27844040403235,0.009823480627325517,0.0
20.27844040403235,0.010273200770236435,0.0
20.27844040403235,0.010742511905235543,0.0
20.27844040403235,0.011232267467458057,0.0
20.27844040403235,0.011743358069918126,0.0
20.27844040403235,0.012276713123074842,0.0
20.27844040403235,0.012833302524951047,0.0
20.27844040403235,0.013414138424878118,0.0
20.27844040403235,0.014020277064073942,0.0
20.27844040403235,0.01465282069640162,0.0
20.27844040403235,0.015312919592801177,0.0
20.27844040403235,0.016001774133039715,0.0
20.27844040403235,0.016720636988583792,0.0
20.27844040403235,0.017470815400563187,0.0
20.27844040403235,0.018253673556969146,0.0
20.27844040403235,0.01907063507340926,0.0
20.27844040403235,0.01992318558193078,0.0
20.27844040403235,0.020812875432619882,0.0
20.27844040403235,0.02174132251288944,0.0
20.27844040403235,0.02271021518958284,0.0
20.27844040403235,0.02372131537924313,0.0
20.27844040403235,0.024776461752131412,0.0
20.27844040403235,0.025877573075820677,0.0
20.27844040403235,0.02702665170444528,0.0
20.27844040403235,0.0282257872199515,0.0
20.27844040403235,0.02947716023197024,0.0
20.27844040403235,0.030783046343222466,0.0
20.27844040403235,0.032145820287668006,0.0
20.27844040403235,0.03356796024892293,0.0
20.27844040403235,0.035052052366798835,0.0
20.27844040403235,0.03660079544015834,0.0
20.27844040403235,0.038217005834639814,0.0
20.27844040403235,0.03990362260417522,0.0
20.27844040403235,0.04166371283561482,0.0
20.27844040403235,0.04350047722617799,0.0
20.27844040403235,0.0454172559038718,0.0
20.27844040403235,0.04741753450146339,0.0
20.27844040403235,0.04950495049504951,0.0
20.27844040403235,0.051683299818751444,0.0
20.27844040403235,0.05395654376756323,0.0
20.27844040403235,0.05632881620090631,0.0
20.27844040403235,0.05880443105998946,0.0
20.27844040403235,0.06138789021264534,0.0
20.27844040403235,0.06408389163990819,0.0
20.27844040403235,0.06689733797922076,0.0
20.27844040403235,0.0698333454398058,0.0
20.27844040403235,0.0728972531064141,0.0
20.27844040403235,0.07609463264836884,0.0
20.27844040403235,0.07943129845156113,0.0
20.27844040403235,0.08291331819182214,0.0
20.27844040403235,0.08654702386889865,0.0
20.27844040403235,0.09033902332109844,0.0
